pathway	pval	padj	log2err	ES	NES	size
Vesicle-mediated transport | Reactome	0.34319371727748693	0.6065423656373545	0.037149677276664496	0.24128579197045963	1.0437960375714237	167
Vitamin B6 metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.006423578310976762	0.04031028128482519	0.24883263202204342	-0.7106152202496824	-1.7510122440241587	13
aerobic respiration (cytochrome c) | YeastCyc	0.07717041800643087	0.2591612223393045	0.06793701445868107	-0.4476721391460549	-1.3802625503094503	32
aerobic respiration (linear view) | YeastCyc	0.07717041800643087	0.2591612223393045	0.06793701445868107	-0.4476721391460549	-1.3802625503094503	32
arginine biosynthesis | YeastCyc	9.711296150351303e-6	2.803327488734743e-4	0.5933254763964051	0.8852291115993641	2.0853033856581846	10
beta-Alanine metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.6986621363346783	0.9230956914001888	0.02060593632673585	0.32307741479615815	0.824801068605438	13
chitin biosynthesis | YeastCyc	0.11422933567200175	0.3093516741309447	0.061568335579546274	0.45449226333626525	1.331883880882097	22
chitin degradation to ethanol | YeastCyc	0.4192791640008531	0.6723995481939606	0.02916890275182249	0.39258115568554247	1.0249133958779337	14
de novo biosynthesis of pyrimidine ribonucleotides | YeastCyc	0.3315427589170606	0.5957869750437768	0.033781966503107774	0.4611843665473122	1.1160115262141914	11
folate interconversions | YeastCyc	0.2799924428490459	0.5560191360233652	0.03459450759735963	-0.47219143925375195	-1.1635171441532026	13
folate transformations | YeastCyc	0.6224277893147064	0.8722046368066921	0.02057330867956823	-0.3629854954011067	-0.8763860449677737	12
gluconeogenesis | YeastCyc	1.9022611823064564e-4	0.002226159707942421	0.5188480777437918	0.6813069285133853	2.0188667786561596	23
glutathione-mediated detoxification II | YeastCyc	0.21299638989169675	0.46269458150450543	0.04322096564068655	0.4809811073056223	1.2279215850944145	13
glycolysis III (from glucose) | YeastCyc	3.6585154399254225e-06	1.4401247140797345e-4	0.6272567397185284	0.7641075452944005	2.2392075837934144	22
glycolysis | YeastCyc	3.298121387564236e-5	6.800412194358638e-4	0.557332238758646	0.7434466141402075	2.1316558652965347	20
glyoxylate cycle | YeastCyc	0.4503652771809196	0.7014682194940223	0.028020170993616672	0.4174571663701373	1.0101968825562821	11
isoleucine degradation II | YeastCyc	0.03397748991293268	0.15024491143436575	0.11331886898505378	0.6206972227352873	1.5846100938857097	13
isoleucine degradation | YeastCyc	0.03397748991293268	0.15024491143436575	0.11331886898505378	0.6206972227352873	1.5846100938857097	13
mRNA Capping | Reactome	0.013935715891211509	0.07542706226118229	0.183397180948084	0.5159228366831571	1.6234284647800694	29
mRNA decay by 3, to 5, exoribonuclease | Reactome	0.4032017075773746	0.6613118915947092	0.029899859809317336	0.3906014266684449	1.038113449853786	15
mRNA decay by 5, to 3, exoribonuclease | Reactome	0.15026567481402764	0.35460309831034864	0.05232495865480885	0.5292116289841089	1.3170034148147967	12
mRNA surveillance pathway - Saccharomyces cerevisiae (budding yeast) | KEGG	0.2332042814848554	0.4925729457704507	0.04272532271442473	0.3235186220001738	1.1431024282575766	48
pentose phosphate pathway | YeastCyc	0.2682252922422954	0.5504338935588337	0.0379709017537109	0.473070065495899	1.1772887396687703	12
phenylalanine degradation | YeastCyc	0.08336914482165879	0.2693943261774497	0.07185502986680807	0.5912257274675985	1.4306962124235856	11
phosphatidylinositol phosphate biosynthesis | YeastCyc	0.09919066440805571	0.3007809951451653	0.06119713847704677	-0.5530007535556382	-1.3881377079119883	14
protein <I>O</i>-mannosylation I (yeast) | YeastCyc	0.07754564276303406	0.2591612223393045	0.06964104991540172	-0.5689257569999977	-1.4281125138007829	14
protein <i>N</i>-glycosylation (eukaryotic) initial steps | YeastCyc	0.13956419953178462	0.33801196093063207	0.04979201058166104	-0.4280980530015744	-1.2880643113251329	29
pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I | YeastCyc	0.10751076980707998	0.30720928482147375	0.05849027535949628	-0.6029633678662991	-1.3875041870706546	10
pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis | YeastCyc	0.10751076980707998	0.30720928482147375	0.05849027535949628	-0.6029633678662991	-1.3875041870706546	10
pyrimidine deoxyribonucleotides biosynthesis from CTP | YeastCyc	0.06255853156021728	0.22955800140317018	0.07767145731954232	-0.6412468527615147	-1.4755999129780804	10
sphingolipid biosynthesis | YeastCyc	0.11431008743868629	0.3093516741309447	0.0606518687881186	0.528705504775996	1.380293848728101	14
superpathway NAD/NADP - NADH/NADPH interconversion | YeastCyc	0.12975153960501168	0.3279765804127088	0.05657878176752872	0.5293118909512284	1.3513077463418215	13
superpathway of ergosterol biosynthesis | YeastCyc	0.9940802455601842	1	0.015842415789836778	0.172729631229745	0.5061820192424151	22
superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate) | YeastCyc	0.7540210165129745	0.933721387169663	0.019594090913641005	0.3316771448111848	0.7813202977143262	10
superpathway of phenylalanine, tyrosine and tryptophan biosynthesis | YeastCyc	0.13973242726693566	0.33801196093063207	0.05438247049770977	0.5213786471243084	1.3310545572104189	13
superpathway of purine nucleotides <i>de novo</i> biosynthesis I | YeastCyc	0.2077471222364334	0.46130514835064446	0.040289680159228736	-0.4214720935734468	-1.213065715557115	24
superpathway of sulfur amino acid biosynthesis (<i>Saccharomyces cerevisiae</i>) | YeastCyc	5.977405459696517e-4	0.005626557747931721	0.47727081536286214	0.7417298861448802	1.9364375630954374	14
superpathway of thiamin diphosphate biosynthesis III (eukaryotes) | YeastCyc	0.39378995433789954	0.6508055352225591	0.027522389536211066	-0.359433220888552	-1.0459986036788262	25
superpathway phosphatidate biosynthesis (yeast) | YeastCyc	0.16255629423118165	0.37439827341543436	0.05039399698837353	0.5527703731443235	1.3021419150199398	10
tRNA charging | YeastCyc	0.8223917672107878	0.9864145019453494	0.015523425844196874	-0.24710888227582595	-0.7740074527376078	34
tRNA methylation | YeastCyc	0.5262140094542329	0.7871181819707673	0.025336382937215487	0.3918626500151413	0.9482611853992042	11
trans-Golgi Network Vesicle Budding | Reactome	0.2034548944337812	0.4541029344836457	0.04443811273130948	0.4718663618017286	1.2319036415037627	14
triacylglycerol biosynthesis | YeastCyc	0.8834987825435475	0.9994715457287435	0.015269863877310243	-0.2894830686698391	-0.666141578860438	10
tryptophan degradation VIII (to tryptophol) | YeastCyc	0.037619553666312436	0.15814822075255616	0.10763038966489588	0.6285222359918416	1.5641491716221207	12
valine degradation | YeastCyc	0.03738719381177482	0.15814822075255616	0.10857349262899328	0.6424477484055663	1.5546474343410188	11
