pathway	pval	padj	log2err	ES	NES	size
Various types of N-glycan biosynthesis - Saccharomyces cerevisiae (budding yeast) | KEGG	0.6619692532942899	0.7843803056027164	0.019167518197929993	-0.2621474403047176	-0.8684273356038729	31
Vesicle-mediated transport | Reactome	0.02577710386656558	0.09292754251055994	0.142470368773132	0.2824639470030012	1.326770480922543	164
Vitamin B6 metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.04964001515725654	0.15211118930330755	0.08804095533636991	-0.6237104626531461	-1.5313268913174327	10
aerobic respiration (cytochrome c) | YeastCyc	0.04052071873854052	0.12876583954691764	0.09607899060915376	-0.44192103612096284	-1.4744186018752719	32
aerobic respiration (linear view) | YeastCyc	0.04052071873854052	0.12876583954691764	0.09607899060915376	-0.44192103612096284	-1.4744186018752719	32
arginine biosynthesis | YeastCyc	0.0027730155532066023	0.019827061205427206	0.4317076958033464	-0.7464315581691392	-1.8326303405111073	10
beta-Alanine metabolism - Saccharomyces cerevisiae (budding yeast) | KEGG	0.1809327589436224	0.3935898086013872	0.04413179577752259	-0.4837420675505256	-1.2752802249418682	13
chitin biosynthesis | YeastCyc	0.4077510917030568	0.5792225772867926	0.02684862590974743	-0.3430644901250767	-1.0369701017663056	21
chitin degradation to ethanol | YeastCyc	0.04171385428463571	0.13158267270668175	0.09607899060915376	-0.6000645565731663	-1.549222826648493	12
de novo biosynthesis of pyrimidine ribonucleotides | YeastCyc	0.21611929029822574	0.4312333745950644	0.04013050008524707	-0.4778596143388877	-1.2337189629979148	12
folate interconversions | YeastCyc	0.7943435100206031	0.8920498759229191	0.016813819783727844	-0.2839538564974144	-0.7485822761306798	13
folate transformations | YeastCyc	0.4005285013212533	0.5742750807322043	0.02780210690749211	-0.40734625527413015	-1.051670374641632	12
gluconeogenesis | YeastCyc	0.024990879241152866	0.09163322388422716	0.12263739117792115	-0.5321501497649896	-1.5872730891220153	20
glutathione-mediated detoxification II | YeastCyc	0.22176437535118937	0.43690011160714287	0.039376757992688555	-0.46482140449217413	-1.2254000324597794	13
glycolysis III (from glucose) | YeastCyc	2.0888303324527135e-4	0.002083972587493521	0.5188480777437918	-0.6886291346829481	-2.054011437092214	20
glycolysis | YeastCyc	4.3240156894366395e-4	0.003946814320783656	0.49849310876659025	-0.6871545036104297	-1.9879991982927288	18
glyoxylate cycle | YeastCyc	0.8815734118636938	0.9454874842238116	0.016987083592100466	0.25603924889695984	0.6690763900175265	11
isoleucine degradation II | YeastCyc	0.029780857838546546	0.10220790410189175	0.11368155279153276	-0.607051932642836	-1.6003597312348536	13
isoleucine degradation | YeastCyc	0.029780857838546546	0.10220790410189175	0.11368155279153276	-0.607051932642836	-1.6003597312348536	13
mRNA Capping | Reactome	0.036969916636462485	0.12015222906850308	0.10009850312420068	-0.4592778082670432	-1.4979211612959427	29
mRNA decay by 3, to 5, exoribonuclease | Reactome	0.43393360815795184	0.6103525177041356	0.028858589941033696	0.3591136086535871	1.0206936076937283	15
mRNA decay by 5, to 3, exoribonuclease | Reactome	0.7616081540203851	0.8759514693692901	0.017543265851049525	-0.29727361255667795	-0.7674891997673108	12
mRNA surveillance pathway - Saccharomyces cerevisiae (budding yeast) | KEGG	0.9034246575342466	0.9556846387203529	0.01783077923021088	0.19606553030838644	0.7421144188274362	48
pentose phosphate pathway | YeastCyc	0.028312570781426953	0.10038093277051374	0.11710688340940353	-0.6200269170037055	-1.6007608555388981	12
phenylalanine degradation | YeastCyc	0.10575457317073171	0.27005185648954705	0.05954383670265279	-0.5559771809548574	-1.3994819918335843	11
phosphatidylinositol phosphate biosynthesis | YeastCyc	0.1320795503674881	0.325644408664669	0.05657878176752872	0.4764828043481388	1.3247557490672859	14
protein <I>O</i>-mannosylation I (yeast) | YeastCyc	0.6376488095238095	0.7721790567850044	0.019978218746818144	-0.3215946006427467	-0.8658444677956083	14
protein <i>N</i>-glycosylation (eukaryotic) initial steps | YeastCyc	0.052374048568321854	0.15822863968880335	0.0837037443963104	-0.44369993392429	-1.4471143789824994	29
pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I | YeastCyc	0.37214225232853515	0.546743240578567	0.031243426536951644	0.42256870721011486	1.0699173221470095	10
pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis | YeastCyc	0.37214225232853515	0.546743240578567	0.031243426536951644	0.42256870721011486	1.0699173221470095	10
pyrimidine deoxyribonucleotides biosynthesis from CTP | YeastCyc	0.3835732430143946	0.557806512722628	0.0306732603982164	0.41918132241621864	1.0613406774359169	10
sphingolipid biosynthesis | YeastCyc	0.00818452380952381	0.04291892834788676	0.21825977528478716	-0.6529525333199343	-1.7579752196655662	14
superpathway NAD/NADP - NADH/NADPH interconversion | YeastCyc	0.07267278516576138	0.20646771414643467	0.07185502986680807	-0.55418174678804	-1.460979042573576	13
superpathway of ergosterol biosynthesis | YeastCyc	0.9594474153297683	0.9846960315226571	0.0165920003310768	0.19280654651644258	0.6073176951952399	22
superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate) | YeastCyc	0.6142478211443728	0.7536928353658536	0.020832044262833208	-0.3548940603750288	-0.871331893182204	10
superpathway of phenylalanine, tyrosine and tryptophan biosynthesis | YeastCyc	7.201775506223035e-5	8.071581450343953e-4	0.5384340963099162	-0.7956686903214895	-2.0976065850762664	13
superpathway of purine nucleotides <i>de novo</i> biosynthesis I | YeastCyc	0.10500446827524576	0.2697420173058709	0.06500025077924856	0.41864584239290537	1.3473891709756858	24
superpathway of sulfur amino acid biosynthesis (<i>Saccharomyces cerevisiae</i>) | YeastCyc	7.841472727094052e-4	0.006910553838389722	0.47727081536286214	-0.7223696625125083	-1.9448702644253884	14
superpathway of thiamin diphosphate biosynthesis III (eukaryotes) | YeastCyc	0.9064039408866995	0.9556846387203529	0.01749597674149099	0.21535067309396883	0.6854877695769152	23
superpathway phosphatidate biosynthesis (yeast) | YeastCyc	0.8143522438611346	0.8980902637954414	0.01824775988333999	0.29095513164807046	0.7366800475432431	10
tRNA charging | YeastCyc	0.328719723183391	0.5036455758774098	0.03074582895514896	-0.3228581505724094	-1.0924811305987658	34
tRNA methylation | YeastCyc	0.7768673780487805	0.8894924349049965	0.017391117196105844	-0.29898243339239633	-0.7525857998139972	11
trans-Golgi Network Vesicle Budding | Reactome	0.9728413560591871	0.9898851190122084	0.013879399411117493	-0.20590746826397335	-0.5428300329027383	13
triacylglycerol biosynthesis | YeastCyc	0.777567260325881	0.8894924349049965	0.017294261646734064	-0.3053297386466305	-0.7496421296503489	10
tryptophan degradation VIII (to tryptophol) | YeastCyc	0.008871272178180446	0.043247451868629674	0.2110705378683249	-0.6811669835021458	-1.7586098496256557	12
valine degradation | YeastCyc	0.01524390243902439	0.06741890872516973	0.1611591456616824	-0.673963539648507	-1.6964722100115988	11
